100	22	0.001	2301	0	3018
100	22	0.002	2301	0	3018
100	22	0.002	2301	0	3018
100	22	0.003	2301	0	3018
100	22	0.003	2301	0	3018
100	22	0.003	2301	0	3018
100	22	0.002	2301	0	3018
100	22	0.002	2301	0	3018
100	22	0.002	2301	0	3018
100	22	0.002	2301	0	3018
100	2038	0.208	203903	0	519623
100	2038	0.200	203903	0	519623
100	2038	0.209	203903	0	519623
100	2038	0.211	203903	0	519623
100	2038	0.269	203903	0	519623
100	2038	0.221	203903	0	519623
100	2038	0.207	203903	0	519623
100	2038	0.291	203903	0	519623
100	2038	0.267	203903	0	519623
100	2038	0.309	203903	0	519623
100	3965	0.503	396605	0	1014838
100	3965	0.400	396605	0	1014838
100	3965	0.472	396605	0	1014838
100	3965	0.421	396605	0	1014838
100	3965	0.420	396605	0	1014838
100	3965	0.458	396605	0	1014838
100	3965	0.406	396605	0	1014838
100	3965	0.430	396605	0	1014838
100	3965	0.432	396605	0	1014838
100	3965	0.420	396605	0	1014838
100	5903	0.592	590407	0	1484737
100	5903	0.676	590407	0	1484737
100	5903	0.786	590407	0	1484737
100	5903	0.639	590407	0	1484737
100	5903	0.699	590407	0	1484737
100	5903	0.705	590407	0	1484737
100	5903	0.862	590407	0	1484737
100	5903	0.686	590407	0	1484737
100	5903	1.037	590407	0	1484737
100	5903	0.692	590407	0	1484737
100	7904	1.340	790501	0	2024084
100	7904	1.205	790501	0	2024084
100	7904	0.824	790501	0	2024084
100	7904	0.868	790501	0	2024084
100	7904	0.801	790501	0	2024084
100	7904	0.859	790501	0	2024084
100	7904	1.027	790501	0	2024084
100	7904	0.911	790501	0	2024084
100	7904	0.872	790501	0	2024084
100	7904	0.806	790501	0	2024084
100	9900	1.103	990102	0	2504541
100	9900	0.981	990102	0	2504541
100	9900	1.045	990102	0	2504541
100	9900	0.984	990102	0	2504541
100	9900	1.055	990102	0	2504541
100	9900	1.045	990102	0	2504541
100	9900	1.045	990102	0	2504541
100	9900	1.033	990102	0	2504541
100	9900	0.987	990102	0	2504541
100	9900	1.040	990102	0	2504541
200	69	0.014	14001	0	38204
200	69	0.015	14001	0	38204
200	69	0.016	14001	0	38204
200	69	0.015	14001	0	38204
200	69	0.014	14001	0	38204
200	69	0.016	14001	0	38204
200	69	0.016	14001	0	38204
200	69	0.016	14001	0	38204
200	69	0.027	14001	0	38204
200	69	0.028	14001	0	38204
200	8039	1.666	1608001	0	4031449
200	8039	1.672	1608001	0	4031449
200	8039	1.792	1608001	0	4031449
200	8039	1.793	1608001	0	4031449
200	8039	2.179	1608001	0	4031449
200	8039	1.821	1608001	0	4031449
200	8039	1.656	1608001	0	4031449
200	8039	1.764	1608001	0	4031449
200	8039	1.664	1608001	0	4031449
200	8039	1.716	1608001	0	4031449
200	15800	3.420	3160201	0	8359480
200	15800	3.496	3160201	0	8359480
200	15800	3.366	3160201	0	8359480
200	15800	3.405	3160201	0	8359480
200	15800	3.339	3160201	0	8359480
200	15800	3.412	3160201	0	8359480
200	15800	3.386	3160201	0	8359480
200	15800	3.594	3160201	0	8359480
200	15800	3.548	3160201	0	8359480
200	15800	3.498	3160201	0	8359480
200	23874	4.980	4775001	0	11833015
200	23874	4.873	4775001	0	11833015
